Active,0.625
Activision,0.4351851851851852
Activities,0.75
Acton,0.375
Actor,0.32926829268292684
Actors,0.28125
Actress,0.3088235294117647
Acts,0.42857142857142855
Acute,0.32142857142857145
Ad,0.75
Adair,0.75
Adam,0.41304347826086957
Adams,0.44
Adaptations,0.6428571428571429
Adapted,0.5
Addario,0.75
Adde,0.15
Addicted,0.25
Adding,0.75
Addington,0.375
Additional,0.7211538461538461
Additionally,0.4764705882352941
Address,0.5
Adel,0.5
Adelaide,0.5058139534883721
Adelphi,0.75
Adelson,0.75
Aden,0.45652173913043476
Adi,0.1875
Adil,0.5
Adili,0.75
Administration,0.55
Administrative,0.6
Administrator,0.125
Admiral,0.44565217391304346
Admirals,0.5
Admiralty,0.6428571428571429
Admission,0.5
Adolf,0.46153846153846156
Adolphe,0.5
Adore,0.15
Adorján,0.5454545454545454
Adrenaline,0.75
Adrian,0.358695652173913
Adrianne,0.3
Adriatic,0.21875
Adrien,0.25
Adult,0.3173076923076923
Adults,0.75
Adummatu,0.6
Advance,0.6136363636363636
Advanced,0.45
Advancement,0.125
Advent,0.3
Adventure,0.375
Adventures,0.13392857142857142
Advertisements,0.75
Advertiser,0.75
Advertising,0.65625
Advisory,0.5625
Aegean,0.45
Aegis,0.25
Aerial,0.75
Aeris,0.75
Aerith,0.31640625
Aero,0.25
Aerodrome,0.75
Aerosmith,0.6
Aesop,0.25
Aesopic,0.75
Afanasieff,0.625
Affair,0.75
Affairs,0.6
Affleck,0.75
Afghanistan,0.4852941176470588
Africa,0.27666666666666667
Africaine,0.359375
African,0.3598265895953757
Africans,0.75
Afro,0.6
Afrodisiac,0.5
After,0.2569882777276826
Aftermath,0.525
Afterward,0.75
Afterwards,0.5454545454545454
Again,0.5131578947368421
Against,0.5625
Agaricales,0.5625
Agaricus,0.375
Agassi,0.625
Agate,0.6428571428571429
Agathaumas,0.75
Age,0.45170454545454547
Agency,0.4583333333333333
Agent,0.42857142857142855
Agents,0.75
Ages,0.4342105263157895
Aggarwal,0.75
Agnes,0.5625
Agnew,0.625
Agni,0.75
Agonies,0.25
Agreement,0.4772727272727273
Agricultural,0.5192307692307693
Agriculture,0.6666666666666666
Agron,0.625
Aguda,0.75
Aguilera,0.75
Agustin,0.5625
Agustín,0.40384615384615385
Ahead,0.25
Ahhhh,0.25
Ahk,0.10227272727272728
Ahmad,0.375
Ahmed,0.75
Aid,0.75
Aidan,0.75
Aided,0.5
Aidid,0.5625
Aikens,0.5
Aimee,0.375
Aimé,0.75
Ain,0.1875
Air,0.2443820224719101
Airborne,0.2727272727272727
Airbus,0.5
Aircraft,0.4090909090909091
Aires,0.4722222222222222
Airfield,0.75
Airlines,0.51
Airplay,0.32142857142857145
Airport,0.3050847457627119
Airports,0.375
Airspace,0.75
Airtransport,0.5
Airways,0.6136363636363636
Airworthiness,0.75
Aitape,0.45
Aj,0.75
Ajuran,0.5
Aka,0.75
Akhenaten,0.75
Aki,0.6875
Akiko,0.375
Akira,0.525
Akitaro,0.25
Akka,0.75
Akrad,0.75
Akropolites,0.75
Akrād,0.5
Al,0.2578125
Alabama,0.3173076923076923
Alain,0.15
Alamgir,0.75
Alamos,0.4
Alan,0.3201219512195122
Alarm,0.75
Alaska,0.5192307692307693
Albani,0.6428571428571429
Albans,0.6
Albany,0.5625
Albert,0.45348837209302323
Alberta,0.23863636363636365
Alberto,0.5
Albion,0.54
Album,0.45
Albums,0.20089285714285715
Alcock,0.75
Aldean,0.3103448275862069
Alden,0.5454545454545454
Alderley,0.5357142857142857
Aldershot,0.45
Aldwych,0.75
Alec,0.25
Aleister,0.1875
Alejandro,0.5625
Alekhine,0.5625
Aleksander,0.5
Aleppo,0.75
Alessandro,0.3
Alex,0.5
Alexander,0.48214285714285715
Alexandra,0.375
Alexandre,0.5625
Alexandria,0.75
Alexandrian,0.75
Alexandru,0.25
Alexis,0.3333333333333333
Alfa,0.3958333333333333
Alfonsi,0.25
Alfonso,0.32142857142857145
Alfred,0.36764705882352944
Algeria,0.5
Algernon,0.4112903225806452
Algiers,0.75
Algonquin,0.25
Algy,0.75
Ali,0.3829787234042553
Alicante,0.75
Alice,0.2606951871657754
Alicia,0.26785714285714285
Alien,0.65
Alisandros,0.75
Alison,0.625
Alive,0.75
Alkan,0.29508196721311475
All,0.22019867549668873
AllMusic,0.4583333333333333
Alla,0.75
Allah,0.41015625
Allahabad,0.75
Allan,0.6
Allegheny,0.45
Allegro,0.625
Allen,0.4528301886792453
Allenton,0.15
Alliance,0.5625
Allied,0.49709302325581395
Allies,0.675
Allison,0.25
Allmusic,0.4891304347826087
Allosaurus,0.5232558139534884
Allstars,0.375
Allu,0.32142857142857145
Allāh,0.525
Alma,0.625
Almina,0.75
Almost,0.27439024390243905
Alone,0.4166666666666667
Along,0.08653846153846154
Alongside,0.6
Alonso,0.5625
Alph,0.15
Alpha,0.65
Alphabet,0.75
Alphonse,0.5
Already,0.5625
Also,0.4296875
Alta,0.5625
Altar,0.06818181818181818
Altarpiece,0.75
Alternative,0.6666666666666666
Alternatively,0.6428571428571429
Although,0.32538910505836577
Altman,0.75
Alton,0.75
Alun,0.25
Alvarez,0.3125
Alvin,0.6
Always,0.23863636363636365
Alyssa,0.5
Am,0.21951219512195122
Amadito,0.5625
Amalthea,0.75
Amanda,0.45
Amanita,0.21195652173913043
Amano,0.75
Amateur,0.375
Amazing,0.6
Amazon,0.75
Amazoncom,0.6428571428571429
Ambassador,0.42857142857142855
Amber,0.6
Ambition,0.45
Ambon,0.5
Ambroise,0.375
Ambulance,0.4166666666666667
Amedeo,0.375
Amendment,0.675
Amendments,0.45
America,0.2436635944700461
American,0.3786836935166994
Americanism,0.75
Americans,0.4541284403669725
Americas,0.40625
Ames,0.75
Amid,0.625
Amie,0.625
Amiens,0.75
Amiga,0.6136363636363636
Amish,0.75
Amitabh,0.09375
Amjad,0.10714285714285714
Amlaíb,0.45
Amnesty,0.15
Amok,0.25
Among,0.1989795918367347
Amongst,0.375
Amor,0.3333333333333333
Amos,0.5625
Amplitude,0.75
Amps,0.5625
Amsterdam,0.5625
Amtrak,0.25
Amun,0.5113636363636364
Amusements,0.5
Amy,0.39473684210526316
Amylostereaceae,0.75
Amylostereum,0.515625
An,0.44410876132930516
Anabaptist,0.75
Analyses,0.5625
Analysis,0.4342105263157895
Analysts,0.6
Analytical,0.75
Anand,0.75
Anarchy,0.75
Anatolia,0.4375
Anatolian,0.5
Anatomy,0.6
Ancestry,0.75
Anchor,0.46875
Ancient,0.3826530612244898
Ancients,0.65625
Ancona,0.625
And,0.3409090909090909
Andalee,0.75
Anders,0.625
Anderson,0.37261146496815284
Andersons,0.625
Andes,0.75
Andhaka,0.75
Andhra,0.15
Andi,0.375
Andorian,0.6
Andrade,0.75
Andre,0.5
Andrea,0.4583333333333333
Andreas,0.421875
Andres,0.5
Andrew,0.30991735537190085
Andrews,0.5625
Andros,0.65625
Andrzej,0.21428571428571427
André,0.39705882352941174
Andy,0.32727272727272727
Anekāntavāda,0.5
Anfield,0.45
Angel,0.375
Angela,0.375
Angeles,0.23161764705882354
Angelo,0.5625
Angelou,0.3392857142857143
Angels,0.6818181818181818
Anger,0.75
Angie,0.5625
Angle,0.5625
Anglesey,0.42391304347826086
Anglian,0.75
Anglican,0.5625
Anglo,0.2647058823529412
Angola,0.46875
Angry,0.75
Anguilla,0.75
Angus,0.65625
Anhui,0.75
Animal,0.5833333333333334
Animals,0.75
Animation,0.46875
Anime,0.46875
Aniston,0.3695652173913043
Anita,0.375
Anketell,0.75
Ann,0.5816326530612245
Anna,0.35714285714285715
Annals,0.025
Annapolis,0.625
Annapurna,0.6
Anne,0.44021739130434784
Anneke,0.25
Annie,0.5454545454545454
Annual,0.5833333333333334
Anonymous,0.43333333333333335
Anonymus,0.25
Another,0.5884615384615385
Anouilh,0.5
Ansari,0.75
Anselm,0.4166666666666667
Ansem,0.75
Ansons,0.75
Antarctic,0.4375
Antarctica,0.5357142857142857
Ante,0.375
Anthem,0.375
Anthodon,0.6
Anthology,0.6428571428571429
Anthony,0.4032258064516129
Anthropology,0.5625
Anti,0.3
Antibodies,0.75
Antietam,0.5
Antigua,0.6
Antilles,0.375
Antimony,0.3475609756097561
Antioch,0.42857142857142855
Antiquaries,0.4772727272727273
Antiquities,0.5357142857142857
Antiquity,0.75
Antoine,0.375
Anton,0.4090909090909091
Antonescu,0.75
Antoni,0.15
Antonin,0.5625
Antonio,0.41911764705882354
Antonius,0.5357142857142857
Antony,0.45
Antrim,0.75
Antwerp,0.75
António,0.5625
Anubis,0.75
Anupama,0.1875
Anupong,0.5
Any,0.75
Anyone,0.45
Anything,0.75
Anzac,0.05454545454545454
AoT,0.6710526315789473
Apart,0.12
Apartments,0.6428571428571429
Apathetic,0.6428571428571429
Apocalypse,0.5833333333333334
Apollo,0.5192307692307693
Apostles,0.6428571428571429
Apostolic,0.42857142857142855
Apostolidès,0.75
Appalachian,0.3333333333333333
Apparently,0.75
Appeal,0.5833333333333334
Appeals,0.5
Appearances,0.75
Appearing,0.75
Applause,0.1875
Apple,0.6818181818181818
Appleby,0.75
Applegate,0.75
Applewhite,0.3403361344537815
Applicant,0.42857142857142855
Application,0.45
Applications,0.75
Applied,0.375
Applying,0.1875
Appointed,0.75
Approaches,0.5357142857142857
Approximately,0.6176470588235294
April,0.21518987341772153
Apted,0.75
Apu,0.75
Aqua,0.75
Aquila,0.5
Aquilops,0.75
Aquinas,0.5625
Aquitania,0.75
Ara,0.375
Arab,0.4411764705882353
Arabia,0.42857142857142855
Arabian,0.515625
Arabic,0.4852941176470588
Arabs,0.43902439024390244
Arailt,0.75
Aralt,0.75
Aramaic,0.46875
Aramburu,0.5
Aransas,0.5
Arashikage,0.75
Aravind,0.75
Araya,0.75
Arba,0.25
Arbeiderblad,0.5357142857142857
Arbeideren,0.45
Arbor,0.375
Arcade,0.75
Archaeological,0.27631578947368424
Archaeologist,0.75
Archaeologists,0.375
Archaeology,0.40540540540540543
Archaic,0.5
Archangel,0.75
Archbishop,0.16071428571428573
Archdeacon,0.5625
Archdiocese,0.15
Archer,0.35
Archibald,0.6
Archie,0.4375
Archipelago,0.75
Architects,0.75
Architectural,0.75
Architecture,0.5
Archive,0.45
Archives,0.75
Arctic,0.5
Ardan,0.6
Arden,0.75
Ardhanarishvara,0.75
Are,0.31666666666666665
Area,0.3473684210526316
Areas,0.75
Arecibo,0.5625
Arena,0.32142857142857145
Arenas,0.75
Aretha,0.1875
Aretusa,0.35294117647058826
Argentina,0.37
Argentine,0.6
Argentines,0.75
Argosy,0.75
Argyle,0.6
Ari,0.28125
Arianna,0.75
Aribi,0.75
Arihant,0.4166666666666667
Arikamedu,0.3888888888888889
Arikaree,0.5
Arish,0.4090909090909091
Arizona,0.5131578947368421
Arjun,0.5
Ark,0.5625
Arkadelphia,0.6
Arkansas,0.5232558139534884
Arm,0.5
Armadale,0.75
Armageddon,0.75
Armagh,0.75
Armament,0.6428571428571429
Armand,0.5625
Armed,0.20454545454545456
Armenia,0.75
Armenian,0.525
Armia,0.15
Armies,0.75
Armistice,0.75
Armor,0.75
Armored,0.4375
Armour,0.6
Armoured,0.4
Arms,0.375
Armstrong,0.6785714285714286
Army,0.3101173020527859
Arne,0.16666666666666666
Arnhem,0.6818181818181818
Arnie,0.25
Arniel,0.75
Arnold,0.4125
Arora,0.75
Around,0.33116883116883117
Arrange,0.45
Arrangement,0.6
Arrested,0.5
Arriaga,0.75
Arriving,0.3333333333333333
Arromanches,0.5625
Arrow,0.75
Arrows,0.75
Ars,0.375
Arsenal,0.43636363636363634
Art,0.2785714285714286
ArtWalk,0.75
Arterial,0.75
Arthur,0.375
Article,0.46875
Articles,0.5833333333333334
Artie,0.75
Artificial,0.45
Artillery,0.65
Artist,0.375
Artistic,0.45
Artists,0.46875
Arts,0.38823529411764707
Arundel,0.5625
As,0.15838958534233366
Asahi,0.5
Ascension,0.42857142857142855
Asclepius,0.5454545454545454
Ascot,0.525
Asen,0.45
Ash,0.75
Ashbee,0.525
Ashcroft,0.46875
Ashdod,0.375
Asher,0.5625
Ashes,0.6
Ashley,0.5892857142857143
Ashton,0.5
Ashurbanipal,0.6
Asia,0.3455056179775281
Asiaceratops,0.75
Asian,0.5663265306122449
Asiatic,0.75
Aside,0.03409090909090909
Asimov,0.75
Asin,0.75
Asked,0.5
Askew,0.75
Asnelles,0.32142857142857145
Asomtavruli,0.4182692307692308
Aspects,0.1875
Asquith,0.75
Assassination,0.75
Assault,0.5192307692307693
Assembly,0.34523809523809523
Assessment,0.5357142857142857
Assi,0.75
Assisi,0.75
Assistance,0.5
Assistant,0.2857142857142857
Assmann,0.75
Associate,0.75
Associated,0.11538461538461539
Associates,0.75
Association,0.2634146341463415
Assouline,0.75
Assuming,0.75
Assumption,0.3
Assyria,0.75
Assyrian,0.4326923076923077
Assyrians,0.5357142857142857
Astarte,0.65625
Asthmatic,0.09375
Aston,0.10714285714285714
Astonishing,0.48214285714285715
Astor,0.5
Astoria,0.6666666666666666
Astounding,0.75
Astraeus,0.4090909090909091
Astro,0.375
Astronomers,0.75
Astronomical,0.4166666666666667
Astrosporina,0.625
Astrov,0.75
Astrée,0.6428571428571429
Asuka,0.25
Asus,0.5625
Asylum,0.5625
Asylums,0.5
At,0.13901601830663615
Atamoni,0.75
Atas,0.25
Aten,0.75
Atenism,0.65625
Athena,0.5
Athene,0.25
Athens,0.5833333333333334
Atherstone,0.42857142857142855
Atherton,0.75
Athletes,0.6818181818181818
Athletic,0.375
Athletics,0.475
Atia,0.625
Atkin,0.75
Atkinson,0.6
Atlanta,0.38076923076923075
Atlantic,0.21649484536082475
Atlas,0.6666666666666666
Atlit,0.75
Atlético,0.36486486486486486
Atoll,0.42857142857142855
Atomic,0.21428571428571427
Atomics,0.6428571428571429
Attached,0.25
Attack,0.15
Attacks,0.375
Attempting,0.25
Attempts,0.25
Attenborough,0.75
Attorney,0.33695652173913043
Atum,0.75
Atwood,0.45
Auber,0.75
Aubrey,0.5
Auburn,0.4928571428571429
Auckland,0.4852941176470588
Auction,0.75
Audacious,0.75
Audio,0.75
Audiobook,0.75
August,0.20809248554913296
Augusta,0.75
Augustan,0.125
Auguste,0.45
Augustin,0.3
Augustine,0.6964285714285714
Augusto,0.25
Augustus,0.4583333333333333
Aurangzeb,0.75
Aurelius,0.5625
Aurora,0.625
Auroraceratops,0.75
Aury,0.75
Auschwitz,0.5
Austen,0.45
Austin,0.54
Australia,0.21402439024390243
Australian,0.3929577464788732
Australians,0.4732142857142857
Austria,0.2571428571428571
Austrian,0.25
Austrians,0.42857142857142855
Austro,0.04285714285714286
Author,0.75
Authorities,0.6428571428571429
Authority,0.5921052631578947
Authors,0.5833333333333334
Auto,0.5
Automobile,0.5357142857142857
Automotive,0.5625
Autumn,0.6346153846153846
Ava,0.6
Avalanche,0.42857142857142855
Avalon,0.7058823529411765
Avant,0.5
Avar,0.75
Avatar,0.75
Avatars,0.75
Avenue,0.3673469387755102
Average,0.75
Avery,0.6136363636363636
Avi,0.1875
Aviation,0.5357142857142857
Avignon,0.6
Avis,0.5625
Aviv,0.46875
Avloed,0.75
Avon,0.4772727272727273
Avro,0.5
Avtovac,0.40384615384615385
Awakening,0.5294117647058824
Awali,0.25
Award,0.14793577981651376
Awards,0.2816593886462882
Aware,0.25
Awareness,0.5
Away,0.3879310344827586
Axe,0.1875
Axel,0.675
Axis,0.5357142857142857
Ayesha,0.375
Aylwin,0.32142857142857145
Aynesworth,0.75
Ayrshire,0.42857142857142855
Ayurveda,0.75
Ayurvedic,0.75
Ayyubid,0.75
Ayyubids,0.75
Azaria,0.5625
Azerbaijan,0.75
Aziz,0.3
Azores,0.45652173913043476
Aztec,0.6
Azure,0.375
Azzarello,0.5833333333333334
B,0.267578125
BAFTA,0.15
BANES,0.75
BAS,0.75
BB,0.75
BBC,0.4073275862068966
BBDO,0.75
BC,0.2956730769230769
BCE,0.30633802816901406
BCS,0.75
BDS,0.3
BET,0.375
BFI,0.75
BHU,0.75
BIOS,0.75
BKI,0.6
BL,0.45
BMG,0.5625
BMI,0.65625
BMNH,0.5625
BMW,0.42857142857142855
BOR,0.75
BP,0.75
BPI,0.5
BRIT,0.375
BS,0.15
BSU,0.4772727272727273
BTEC,0.75
BU,0.5
BUF,0.5
BYP,0.375
Ba,0.375
Baal,0.5625
Babaorum,0.75
Babcock,0.5
Babe,0.375
Babu,0.6428571428571429
Baby,0.32407407407407407
Babyface,0.5
Babylon,0.32142857142857145
Babylonia,0.5625
Babylonian,0.625
Bach,0.75
Bachchan,0.5625
Bachelor,0.3409090909090909
Bachmann,0.75
Back,0.17553191489361702
Backed,0.1875
Background,0.4166666666666667
Backyard,0.625
Bacolas,0.75
Bad,0.5833333333333334
Badai,0.25
Baden,0.75
Badenoch,0.75
Badge,0.75
Badinter,0.5
Badrinath,0.75
Baer,0.75
Baez,0.75
Baghdad,0.75
Bagrat,0.5
Bahamas,0.35
Bahr,0.25
Bahrain,0.5
Bahá,0.3
Bahía,0.1875
Baibars,0.6666666666666666
Bailey,0.75
Bain,0.75
Bair,0.75
Baja,0.039473684210526314
Baker,0.46551724137931033
Baku,0.75
Bakula,0.75
Balad,0.25
Balaguer,0.75
Balbás,0.5
Balch,0.1875
Bald,0.125
Baldev,0.375
Baldwin,0.625
Balestre,0.675
Balista,0.6428571428571429
Balkan,0.5357142857142857
Balkans,0.75
Ball,0.6071428571428571
Ballad,0.1875
Ballala,0.28125
Ballantyne,0.75
Ballcourt,0.5625
Ballet,0.5625
Balliett,0.6
Ballroom,0.75
Ballymena,0.375
Baltasar,0.25
Baltic,0.5625
Baltimore,0.34475806451612906
Baltodano,0.75
Ban,0.625
Banaadir,0.75
Banadir,0.5
Banai,0.375
Banana,0.5
Banaras,0.45
Bancroft,0.75
Band,0.36486486486486486
Bandai,0.5
Bandcamp,0.75
Bandicoot,0.6666666666666666
Bandung,0.5625
Banerjea,0.75
Bang,0.125
Bangalore,0.75
Bangaru,0.15
Bangchang,0.5
Bangkok,0.5625
Bangladesh,0.6
Bangor,0.5625
Bank,0.48046875
Banker,0.75
Bankeraceae,0.75
Banks,0.625
Banksia,0.3125
Bannawit,0.6
Banner,0.75
Banning,0.4772727272727273
Bantal,0.5
Bantam,0.375
Banyuls,0.75
Baptist,0.41379310344827586
Baptiste,0.42857142857142855
Baptists,0.5
Bar,0.48214285714285715
Barack,0.075
Barbadian,0.75
Barbados,0.5833333333333334
Barbara,0.5
Barbarian,0.17647058823529413
Barbarossa,0.75
Barbatos,0.5
Barbicane,0.5625
Barbie,0.39473684210526316
Barbours,0.5625
Barbuda,0.75
Barcelona,0.5833333333333334
Barco,0.5
Bard,0.5625
Bardawil,0.5
Bardufoss,0.6
Barfleur,0.75
Barghash,0.5
Barker,0.4
Barkley,0.75
Barn,0.75
Barnes,0.6388888888888888
Barney,0.75
Barnsley,0.75
Barnum,0.15
Baron,0.46153846153846156
Baroness,0.75
Barons,0.46875
Baroque,0.5
Barra,0.5769230769230769
Barracks,0.34615384615384615
Barre,0.4
Barremian,0.5625
Barrett,0.55
Barrier,0.375
Barron,0.6875
Barrow,0.44554455445544555
Barrowman,0.625
Barrows,0.6428571428571429
Barry,0.36
Barrymore,0.625
Bart,0.4462025316455696
Bartlett,0.6666666666666666
Barton,0.625
Bartov,0.75
Basanti,0.65625
Basavanna,0.75
Base,0.41379310344827586
Baseball,0.38414634146341464
Based,0.12096774193548387
Basel,0.5625
Basement,0.08035714285714286
Bashir,0.75
Basic,0.75
Basil,0.5625
Basilica,0.5625
Basin,0.703125
Basketball,0.375
Basoeki,0.375
Basra,0.5625
Bass,0.47093023255813954
Bassermann,0.75
Bassin,0.1875
Bassline,0.40384615384615385
Basuki,0.5625
Bat,0.25
Batavia,0.75
Batchelor,0.5
Bate,0.75
Bateman,0.6428571428571429
Bath,0.413265306122449
Batholith,0.75
Bathurst,0.45
Batman,0.75
Batou,0.7
Batson,0.5625
Battalion,0.29347826086956524
Battalions,0.5714285714285714
Batteries,0.675
Battery,0.5080645161290323
Battle,0.07584269662921349
Battlecruiser,0.25
Battlefield,0.5625
Battles,0.25
Battleship,0.16666666666666666
Bauer,0.75
Baum,0.75
Bavarian,0.75
Bay,0.24146341463414633
Bayan,0.375
Bayer,0.5625
Bayern,0.2727272727272727
Bayesian,0.5625
Bayeux,0.375
Bayfest,0.5625
Bayou,0.75
Bayrak,0.75
Bayreuth,0.75
Bays,0.75
Bayud,0.5
Bde,0.5625
Be,0.28125
Beach,0.42567567567567566
Beak,0.6428571428571429
Bean,0.75
Bear,0.35
Bearded,0.08333333333333333
Bears,0.75
Beast,0.3
Beat,0.375
Beatles,0.45
Beats,0.25
Beattie,0.75
Beatty,0.46875
Beau,0.4375
Beaucaire,0.65625
Beaufighter,0.5625
Beaufighters,0.46875
Beaufort,0.5
Beauforts,0.375
Beaumont,0.6666666666666666
Beautiful,0.65625
Beauty,0.625
Beav,0.25
Beaver,0.3
Because,0.275
Bechtler,0.75
Beck,0.75
Becker,0.75
Beckerson,0.5
Becoming,0.6428571428571429
Bed,0.75
Bede,0.5625
Bedell,0.6036585365853658
Bedford,0.5
Bedouins,0.5625
Bee,0.625
Been,0.625
Beer,0.6
Beerbohm,0.75
Beersheba,0.75
Bees,0.5
Beesly,0.25
Beetham,0.75
Beethoven,0.35294117647058826
Beeton,0.45394736842105265
Beetons,0.6964285714285714
Before,0.33620689655172414
Beginning,0.1590909090909091
Begley,0.65625
Begrand,0.5
Behavior,0.6
Behaviour,0.375
Behind,0.275
Behr,0.46875
Beijing,0.5769230769230769
Being,0.275
Beirut,0.42857142857142855
Beit,0.5
Belaṭṭhaputta,0.5
Belfast,0.6071428571428571
Belgian,0.5795454545454546
Belgians,0.75
Belgium,0.3829787234042553
Believe,0.3
Believing,0.28125
Belize,0.75
Bell,0.44387755102040816
Bella,0.5
Bellamy,0.75
Belle,0.5769230769230769
Bellerive,0.75
Bellerophon,0.6428571428571429
Belleville,0.75
Bellevue,0.375
Bells,0.6666666666666666
Belo,0.375
Belorussiya,0.75
Beloved,0.75
Below,0.28846153846153844
Belt,0.375
Beltline,0.4875
Belém,0.75
Ben,0.3629032258064516
Benadir,0.421875
Benaim,0.5
Benares,0.6666666666666666
Bend,0.6428571428571429
Bendis,0.6875
Benedict,0.34615384615384615
Benedictine,0.65625
Bengal,0.6666666666666666
Bengali,0.5
Beni,0.25
Benigno,0.5625
Benjamin,0.44387755102040816
Benn,0.75
Bennett,0.45652173913043476
Benny,0.375
Benoît,0.21428571428571427
Benson,0.5714285714285714
Bent,0.75
Bentley,0.375
Benton,0.5
Benz,0.75
Benítez,0.6428571428571429
Berardi,0.525
Berbisik,0.5
Berdych,0.375
Berengaria,0.1875
Berg,0.375
Bergen,0.421875
Berger,0.75
Bergmann,0.75
Berhtwald,0.45
Bering,0.5
Berio,0.6136363636363636
Berkeley,0.5892857142857143
Berkley,0.5625
Berkovići,0.6428571428571429
Berkshire,0.6875
Berlalu,0.75
Berle,0.75
Berlin,0.39285714285714285
Berliner,0.75
Berlioz,0.675
Berman,0.6875
Bermuda,0.42857142857142855
Bern,0.375
Bernard,0.39705882352941174
Bernardo,0.375
Bernie,0.32142857142857145
Bernis,0.75
Bernissart,0.75
Bernstein,0.625
Berry,0.5357142857142857
Bert,0.75
Bertin,0.41037735849056606
Bertrand,0.75
Berzelius,0.75
Besant,0.5
Beside,0.6
Besides,0.4875
Bessin,0.4090909090909091
Best,0.25842696629213485
Bet,0.46875
Beth,0.55
Bethany,0.5625
Bethe,0.75
Bethel,0.5357142857142857
Bethesda,0.5
Bethlehem,0.65625
Betjeman,0.75
Better,0.28125
Betty,0.75
Between,0.18932038834951456
Beverly,0.421875
Beyoncé,0.338855421686747
Beyond,0.25
Bhaduri,0.65625
Bhagavata,0.75
Bhai,0.5357142857142857
Bhairava,0.49137931034482757
Bhairavakona,0.75
Bhakti,0.5
Bharat,0.42857142857142855
Bharata,0.75
Bhopali,0.3
Bhringi,0.5
Bi,0.5
Bianco,0.45
Bianjing,0.75
Bible,0.36764705882352944
Bibles,0.75
Biblical,0.75
Bicycle,0.5625
Bid,0.75
Biddenden,0.2553191489361702
Bielen,0.75
Bierly,0.75
Big,0.28738317757009346
Bigger,0.10714285714285714
Biggest,0.5
Bighorn,0.5
Bight,0.75
Bignell,0.75
Bilderbogen,0.75
Bileća,0.5
Bill,0.3868421052631579
Billa,0.75
Billboard,0.20833333333333334
Billie,0.5625
Billington,0.75
Bills,0.6
Billund,0.5
Billy,0.4714285714285714
Binder,0.5
Bing,0.5833333333333334
Binghamton,0.5625
Binh,0.25
Biodiversity,0.75
Biogenesis,0.45
Biographer,0.42857142857142855
Biographers,0.6
Biographies,0.75
Biography,0.5357142857142857
Biological,0.75
Biology,0.375
Biomech,0.625
Bir,0.11320754716981132
Biran,0.25
Birch,0.75
Bird,0.5892857142857143
Birds,0.4090909090909091
Birdwood,0.75
Birger,0.25
Biringuccio,0.75
Birkin,0.6818181818181818
Birmingham,0.36538461538461536
Birth,0.4772727272727273
Biscay,0.6428571428571429
Biscayne,0.375
Bishop,0.18529411764705883
Bishopric,0.15
Bishops,0.625
Bismarck,0.75
Björn,0.25
Bjørn,0.25
Blabbermouthnet,0.5
Black,0.2908745247148289
